Group,Family,Scientific_name,Name_Status,Accepted_Name,Taxonomic_Note,Origin,FloraStatus,FloraPage,ConceptNum,Acronym
Dicotyledons,Plantaginaceae,Penstemon triphyllus var. triphyllus,Accepted,Penstemon triphyllus var. triphyllus,,native,,,14801,PENTRITRI2
Dicotyledons,Plantaginaceae,Penstemon variabilis,Synonym,Penstemon deustus var. variabilis,,,,,2949,PENVAR
Dicotyledons,Plantaginaceae,Penstemon venustus,Accepted,Penstemon venustus,,native,,,3015,PENVEN
Dicotyledons,Plantaginaceae,Penstemon whitedii ssp. dayanus,Synonym,Penstemon eriantherus var. argillosus,,,,,2952,PENWHIDAY
Dicotyledons,Plantaginaceae,Penstemon whitedii ssp. tristis,Synonym,Penstemon eriantherus var. redactus,,,,,2953,PENWHITRI
Dicotyledons,Plantaginaceae,Penstemon wilcoxii,Accepted,Penstemon wilcoxii,,native,,,3016,PENWIL
Dicotyledons,Plantaginaceae,Plantago arenaria,Accepted,Plantago arenaria,,naturalized,,,3182,PLAARE
Dicotyledons,Plantaginaceae,Plantago aristata,Accepted,Plantago aristata,,not naturalized,,,3139,PLAARI
Dicotyledons,Plantaginaceae,Plantago bigelovii,Synonym,Plantago elongata var. elongata,,,,,3154,PLABIG
Dicotyledons,Plantaginaceae,Plantago coronopus,Accepted,Plantago coronopus,,naturalized,,,3148,PLACOR
Dicotyledons,Plantaginaceae,Plantago elongata,Accepted,Plantago elongata,Bare species,native,,,9776,PLAELO
Dicotyledons,Plantaginaceae,Plantago elongata var. elongata,Accepted,Plantago elongata var. elongata,,native,,,3154,PLAELOELO
Dicotyledons,Plantaginaceae,Plantago erecta,Accepted,Plantago erecta,,native,,,3165,PLAERE
Dicotyledons,Plantaginaceae,Plantago eriopoda,Accepted,Plantago eriopoda,,native,,,3155,PLAERI
Dicotyledons,Plantaginaceae,Plantago hirtella,Synonym,Plantago subnuda,,,,,3163,PLAHIR
Dicotyledons,Plantaginaceae,Plantago hookeriana var. californica,Synonym,Plantago erecta,,,,,3165,PLAHOOCAL
Dicotyledons,Plantaginaceae,Plantago indica,Synonym,Plantago arenaria,,,,,3182,PLAIND
Dicotyledons,Plantaginaceae,Plantago juncoides,Synonym,Plantago maritima var. juncoides,,,,,3171,PLAJUN
Dicotyledons,Plantaginaceae,Plantago juncoides var. californica,Synonym,Plantago maritima var. californica,,,,,4831,PLAJUNCAL
Dicotyledons,Plantaginaceae,Plantago juncoides var. juncoides,Synonym,Plantago maritima var. juncoides,,,,,3171,PLAJUNJUN
Dicotyledons,Plantaginaceae,Plantago lanceolata,Accepted,Plantago lanceolata,,naturalized,,,3168,PLALAN
Dicotyledons,Plantaginaceae,Plantago macrocarpa,Accepted,Plantago macrocarpa,,native,,,3173,PLAMAC
Dicotyledons,Plantaginaceae,Plantago major,Accepted,Plantago major,,naturalized,,,3174,PLAMAJ
Dicotyledons,Plantaginaceae,Plantago major var. major,Synonym,Plantago major,,,,,3174,PLAMAJMAJ
Dicotyledons,Plantaginaceae,Plantago major var. pachyphylla,Synonym,Plantago major,,,,,3174,PLAMAJPAC
Dicotyledons,Plantaginaceae,Plantago major var. pilgeri,Synonym,Plantago major,,,,,3174,PLAMAJPIL
Dicotyledons,Plantaginaceae,Plantago major var. scopulorum,Synonym,Plantago major,,,,,3174,PLAMAJSCO
Dicotyledons,Plantaginaceae,Plantago maritima,Accepted,Plantago maritima,Bare species,native,,,9445,PLAMAR
Dicotyledons,Plantaginaceae,Plantago maritima ssp. juncoides,Synonym,Plantago maritima var. juncoides,,,,,3171,PLAMARJUN2
Dicotyledons,Plantaginaceae,Plantago maritima var. californica,Accepted,Plantago maritima var. californica,,native,,,4831,PLAMARCAL
Dicotyledons,Plantaginaceae,Plantago maritima var. juncoides,Accepted,Plantago maritima var. juncoides,,native,,,3171,PLAMARJUN
Dicotyledons,Plantaginaceae,Plantago patagonica,Accepted,Plantago patagonica,,native,,,3181,PLAPAT
Dicotyledons,Plantaginaceae,Plantago psyllium,Synonym,Plantago arenaria,ICBN rejected name,,,,3182,PLAPSY
Dicotyledons,Plantaginaceae,Plantago purshii,Synonym,Plantago patagonica,,,,,3181,PLAPUR
Dicotyledons,Plantaginaceae,Plantago pusilla,Accepted,Plantago pusilla,,not naturalized,,,3183,PLAPUS
Dicotyledons,Plantaginaceae,Plantago shastensis,Synonym,Plantago eriopoda,,,,,3155,PLASHA2
Dicotyledons,Plantaginaceae,Plantago subnuda,Accepted,Plantago subnuda,,native,,,3163,PLASUB
Dicotyledons,Plantaginaceae,Plantago virginica,Accepted,Plantago virginica,,not naturalized,,,3195,PLAVIR
Dicotyledons,Plantaginaceae,Sairocarpus breweri,Accepted,Sairocarpus breweri,,native,,,199,SAIBRE
Dicotyledons,Plantaginaceae,Sairocarpus kingii,Accepted,Sairocarpus kingii,,native,,,216,SAIKIN
Dicotyledons,Plantaginaceae,Synthyris cordata,Synonym,Veronica californica,,,,,4029,SYNCOR
Dicotyledons,Plantaginaceae,Synthyris missurica,Synonym,Veronica missurica,,,,,9758,SYNMIS
Dicotyledons,Plantaginaceae,Synthyris missurica ssp. missurica,Synonym,Veronica missurica ssp. missurica,,,,,4025,SYNMISMIS
Dicotyledons,Plantaginaceae,Synthyris missurica ssp. stellata,Synonym,Veronica missurica ssp. stellata,,,,,4033,SYNMISSTE
Dicotyledons,Plantaginaceae,Synthyris reniformis,Synonym,Veronica regina-nivalis,,,,,4030,SYNREN
Dicotyledons,Plantaginaceae,Synthyris reniformis var. cordata,Synonym,Veronica californica,,,,,4029,SYNRENCOR
Dicotyledons,Plantaginaceae,Synthyris reniformis var. reniformis,Synonym,Veronica regina-nivalis,,,,,4030,SYNRENREN
Dicotyledons,Plantaginaceae,Synthyris rubra,Synonym,Veronica rubra,,,,,604,SYNRUB
Dicotyledons,Plantaginaceae,Synthyris schizantha,Synonym,Veronica schizantha,,,,,4032,SYNSCH
Dicotyledons,Plantaginaceae,Synthyris stellata,Synonym,Veronica missurica ssp. stellata,,,,,4033,SYNSTE
Dicotyledons,Plantaginaceae,Tonella floribunda,Accepted,Tonella floribunda,,native,,,4099,TONFLO
Dicotyledons,Plantaginaceae,Tonella tenella,Accepted,Tonella tenella,,native,,,4109,TONTEN
Dicotyledons,Plantaginaceae,Veronica agrestis,Accepted,Veronica agrestis,,not naturalized,,,5016,VERAGR
Dicotyledons,Plantaginaceae,Veronica alpina,Synonym,Veronica wormskjoldii,,,,,4286,VERALP
Dicotyledons,Plantaginaceae,Veronica americana,Accepted,Veronica americana,,native,,,4258,VERAME
Dicotyledons,Plantaginaceae,Veronica anagallis,Synonym,Veronica anagallis-aquatica,,,,,4259,VERANA2
Dicotyledons,Plantaginaceae,Veronica anagallis-aquatica,Accepted,Veronica anagallis-aquatica,,naturalized,,,4259,VERANA
Dicotyledons,Plantaginaceae,Veronica argute-serrata,Accepted,Veronica argute-serrata,,not naturalized,,,13573,VERARG
Dicotyledons,Plantaginaceae,Veronica arvensis,Accepted,Veronica arvensis,,naturalized,,,4260,VERARV
Dicotyledons,Plantaginaceae,Veronica biloba,Misapplied,Veronica argute-serrata,,,,,13573,VERBIL
Dicotyledons,Plantaginaceae,Veronica californica,Accepted,Veronica californica,,native,,,4029,VERCAL2
Dicotyledons,Plantaginaceae,Veronica catenata,Accepted,Veronica catenata,,naturalized,,,4264,VERCAT
Dicotyledons,Plantaginaceae,Veronica chamaedrys,Accepted,Veronica chamaedrys,,naturalized,,,4267,VERCHA
Dicotyledons,Plantaginaceae,Veronica connata,Synonym,Veronica catenata,,,,,4264,VERCON7VERCAT
Dicotyledons,Plantaginaceae,Veronica connata,Synonym,Veronica anagallis-aquatica,,,,,4259,VERCON7VERANA
Dicotyledons,Plantaginaceae,Veronica connata ssp. glaberrima,Synonym,Veronica anagallis-aquatica,,,,,4259,VERCONGLA2
Dicotyledons,Plantaginaceae,Veronica connata var. glaberrima,Synonym,Veronica anagallis-aquatica,,,,,4259,VERCONGLA
Dicotyledons,Plantaginaceae,Veronica cusickii,Accepted,Veronica cusickii,,native,,,4268,VERCUS
Dicotyledons,Plantaginaceae,Veronica filiformis,Accepted,Veronica filiformis,,naturalized,,,4270,VERFIL
Dicotyledons,Plantaginaceae,Veronica hederaefolia,Synonym,Veronica hederifolia,orthographic variant,,,,4272,VERHED
Dicotyledons,Plantaginaceae,Veronica hederifolia,Accepted,Veronica hederifolia,,naturalized,,,4272,VERHED2
Dicotyledons,Plantaginaceae,Veronica humifusa,Synonym,Veronica serpyllifolia var. humifusa,,,,,4281,VERHUM
Dicotyledons,Plantaginaceae,Veronica longifolia,Accepted,Veronica longifolia,,not naturalized,,,4275,VERLON
Dicotyledons,Plantaginaceae,Veronica missurica,Accepted,Veronica missurica,Bare species,native,,,9758,VERMIS
Dicotyledons,Plantaginaceae,Veronica missurica ssp. missurica,Accepted,Veronica missurica ssp. missurica,,native,,,4025,VERMISMIS
Dicotyledons,Plantaginaceae,Veronica missurica ssp. stellata,Accepted,Veronica missurica ssp. stellata,,native,,,4033,VERMISSTE
Dicotyledons,Plantaginaceae,Veronica officinalis,Accepted,Veronica officinalis,,naturalized,,,4276,VEROFF
Dicotyledons,Plantaginaceae,Veronica officinalis var. officinalis,Synonym,Veronica officinalis,,,,,4276,VEROFFOFF
Dicotyledons,Plantaginaceae,Veronica officinalis var. tournefortii,Synonym,Veronica officinalis,,,,,4276,VEROFFTOU
Dicotyledons,Plantaginaceae,Veronica peregrina,Accepted,Veronica peregrina,Bare species,native,,,9717,VERPER
Dicotyledons,Plantaginaceae,Veronica peregrina ssp. peregrina,Synonym,Veronica peregrina var. peregrina,,,,,4278,VERPERPER2
Dicotyledons,Plantaginaceae,Veronica peregrina ssp. xalapensis,Synonym,Veronica peregrina var. xalapensis,,,,,4279,VERPERXAL2
Dicotyledons,Plantaginaceae,Veronica peregrina var. peregrina,Accepted,Veronica peregrina var. peregrina,,native,,,4278,VERPERPER
Dicotyledons,Plantaginaceae,Veronica peregrina var. xalapensis,Accepted,Veronica peregrina var. xalapensis,,native,,,4279,VERPERXAL
Dicotyledons,Plantaginaceae,Veronica persica,Accepted,Veronica persica,,naturalized,,,4277,VERPER2
Dicotyledons,Plantaginaceae,Veronica regina-nivalis,Accepted,Veronica regina-nivalis,,native,,,4030,VERREG
Dicotyledons,Plantaginaceae,Veronica rubra,Accepted,Veronica rubra,,native,,,604,VERRUB
Dicotyledons,Plantaginaceae,Veronica schizantha,Accepted,Veronica schizantha,,native,,,4032,VERSCH
Dicotyledons,Plantaginaceae,Veronica scutellata,Accepted,Veronica scutellata,,native,,,4280,VERSCU
Dicotyledons,Plantaginaceae,Veronica serpyllifolia,Accepted,Veronica serpyllifolia,Bare species,native and exotic,,,9718,VERSER
Dicotyledons,Plantaginaceae,Veronica serpyllifolia ssp. humifusa,Synonym,Veronica serpyllifolia var. humifusa,,,,,4281,VERSERHUM
Dicotyledons,Plantaginaceae,Veronica serpyllifolia var. humifusa,Accepted,Veronica serpyllifolia var. humifusa,,native,,,4281,VERSERHUM2
Dicotyledons,Plantaginaceae,Veronica serpyllifolia var. serpyllifolia,Accepted,Veronica serpyllifolia var. serpyllifolia,,naturalized,,,4764,VERSERSER2
Dicotyledons,Plantaginaceae,Veronica sherwoodii,Synonym,Veronica peregrina var. xalapensis,,,,,4279,VERSHE
Dicotyledons,Plantaginaceae,Veronica triphyllos,Accepted,Veronica triphyllos,,not naturalized,,,4283,VERTRI
Dicotyledons,Plantaginaceae,Veronica undulata,Accepted,Veronica undulata,,not naturalized,,,12645,VERUND
Dicotyledons,Plantaginaceae,Veronica verna,Accepted,Veronica verna,,naturalized,,,4284,VERVER
Dicotyledons,Plantaginaceae,Veronica wormskjoldii,Accepted,Veronica wormskjoldii,,native,,,4286,VERWOR
Dicotyledons,Plantaginaceae,Veronica wormskjoldii ssp. alterniflora,Synonym,Veronica wormskjoldii,,,,,4286,VERWORALT
Dicotyledons,Plantaginaceae,Veronica wormskjoldii var. wormskjoldii,Synonym,Veronica wormskjoldii,,,,,4286,VERWORWOR
Dicotyledons,Platanaceae,Platanus × hispanica,Accepted,Platanus × hispanica,,not naturalized,,,14809,PLAHIS
Dicotyledons,Plumbaginaceae,Armeria arctica ssp. californica,Synonym,Armeria maritima ssp. californica,,,,,337,ARMARCCAL
Dicotyledons,Plumbaginaceae,Armeria maritima,Accepted,Armeria maritima,Bare species,native,,,9446,ARMMAR
Dicotyledons,Plumbaginaceae,Armeria maritima ssp. californica,Accepted,Armeria maritima ssp. californica,,native,,,337,ARMMARCAL2
Dicotyledons,Plumbaginaceae,Armeria maritima var. californica,Synonym,Armeria maritima ssp. californica,,,,,337,ARMMARCAL
Dicotyledons,Plumbaginaceae,Armeria maritima var. purpurea,Misapplied,Armeria maritima ssp. californica,,,,,337,ARMMARPUR
Dicotyledons,Plumbaginaceae,Limonium californicum,Accepted,Limonium californicum,,native,,,4536,LIMCAL
Dicotyledons,Polemoniaceae,Aliciella humillima,Accepted,Aliciella humillima,,native,,,13905,ALIHUM
Dicotyledons,Polemoniaceae,Aliciella leptomeria,Accepted,Aliciella leptomeria,,native,,,1927,ALILEP
Dicotyledons,Polemoniaceae,Aliciella lottiae,Accepted,Aliciella lottiae,,native,,,1929,ALILOT
Dicotyledons,Polemoniaceae,Aliciella micromeria,Accepted,Aliciella micromeria,,native,,,1928,ALIMIC
Dicotyledons,Polemoniaceae,Allophyllum gilioides,Accepted,Allophyllum gilioides,,native,,,123,ALLGIL
Dicotyledons,Polemoniaceae,Allophyllum gilioides ssp. gilioides,Synonym,Allophyllum gilioides,,,,,123,ALLGILGIL
Dicotyledons,Polemoniaceae,Collomia debilis,Accepted,Collomia debilis,,native,,,1200,COLDEB
Dicotyledons,Polemoniaceae,Collomia debilis var. debilis,Synonym,Collomia debilis,,,,,1200,COLDEBDEB
Dicotyledons,Polemoniaceae,Collomia debilis var. larsenii,Synonym,Collomia larsenii,,,,,1201,COLDEBLAR
Dicotyledons,Polemoniaceae,Collomia debilis var. trifida,Synonym,Collomia debilis,,,,,1200,COLDEBTRI
Dicotyledons,Polemoniaceae,Collomia grandiflora,Accepted,Collomia grandiflora,,native,,,1206,COLGRA
Dicotyledons,Polemoniaceae,Collomia heterophylla,Accepted,Collomia heterophylla,,native,,,1208,COLHET
Dicotyledons,Polemoniaceae,Collomia larsenii,Accepted,Collomia larsenii,,native,,,1201,COLLAR
Dicotyledons,Polemoniaceae,Collomia linearis,Accepted,Collomia linearis,,native,,,1212,COLLIN
Dicotyledons,Polemoniaceae,Collomia macrocalyx,Accepted,Collomia macrocalyx,,native,,,1218,COLMAC
Dicotyledons,Polemoniaceae,Collomia mazama,Accepted,Collomia mazama,,native,,,1215,COLMAZ
Dicotyledons,Polemoniaceae,Collomia renacta,Accepted,Collomia renacta,,native,,,4388,COLREN
Dicotyledons,Polemoniaceae,Collomia tenella,Accepted,Collomia tenella,,native,,,1244,COLTEN
Dicotyledons,Polemoniaceae,Collomia tinctoria,Accepted,Collomia tinctoria,,native,,,1246,COLTIN
Dicotyledons,Polemoniaceae,Eriastrum signatum,Accepted,Eriastrum signatum,,native,,,1742,ERISIG
Dicotyledons,Polemoniaceae,Eriastrum sparsiflorum,Synonym,Eriastrum wilcoxii,,,,,1748,ERISPA7ERIWIL
Dicotyledons,Polemoniaceae,Eriastrum sparsiflorum,Misapplied,Eriastrum signatum,,,,,1742,ERISPA7ERISIG
Dicotyledons,Polemoniaceae,Eriastrum sparsiflorum var. sparsiflorum,Synonym,Eriastrum signatum,,,,,1742,ERISPASPA
Dicotyledons,Polemoniaceae,Eriastrum sparsiflorum var. wilcoxii,Synonym,Eriastrum wilcoxii,,,,,1748,ERISPAWIL
Dicotyledons,Polemoniaceae,Eriastrum wilcoxii,Accepted,Eriastrum wilcoxii,,native,,,1748,ERIWIL
Dicotyledons,Polemoniaceae,Gilia achilleifolia var. chamissonis,Synonym,Gilia capitata ssp. chamissonis,,,,,4948,GILACHCHA
Dicotyledons,Polemoniaceae,Gilia aggregata,Synonym,Ipomopsis aggregata ssp. aggregata,,,,,4455,GILAGG
Dicotyledons,Polemoniaceae,Gilia aggregata var. aggregata,Synonym,Ipomopsis aggregata ssp. aggregata,,,,,4455,GILAGGAGG
Dicotyledons,Polemoniaceae,Gilia brecciarum,Accepted,Gilia brecciarum,Bare species,native,,,9500,GILBRE
Dicotyledons,Polemoniaceae,Gilia brecciarum ssp. brecciarum,Accepted,Gilia brecciarum ssp. brecciarum,,native,,,1918,GILBREBRE
Dicotyledons,Polemoniaceae,Gilia capillaris,Synonym,Navarretia capillaris,,,,,1920,GILCAP2
Dicotyledons,Polemoniaceae,Gilia capitata,Accepted,Gilia capitata,Bare species,native,,,9501,GILCAP
Dicotyledons,Polemoniaceae,Gilia capitata ssp. capitata,Accepted,Gilia capitata ssp. capitata,,native,,,1919,GILCAPCAP
Dicotyledons,Polemoniaceae,Gilia capitata ssp. chamissonis,Accepted,Gilia capitata ssp. chamissonis,,native,,,4948,GILCAPCHA
Dicotyledons,Polemoniaceae,Gilia capitata ssp. pacifica,Accepted,Gilia capitata ssp. pacifica,,native,,,1921,GILCAPPAC
Dicotyledons,Polemoniaceae,Gilia congesta,Synonym,Ipomopsis congesta,,,,,9506,GILCON
Dicotyledons,Polemoniaceae,Gilia congesta var. congesta,Synonym,Ipomopsis congesta ssp. congesta,,,,,1922,GILCONCON
Dicotyledons,Polemoniaceae,Gilia congesta var. montana,Synonym,Ipomopsis congesta ssp. montana,,,,,1923,GILCONMON
Dicotyledons,Polemoniaceae,Gilia congesta var. palmifrons,Synonym,Ipomopsis congesta ssp. montana,,,,,1923,GILCONPAL
Dicotyledons,Polemoniaceae,Gilia congesta var. viridis,Synonym,Ipomopsis congesta ssp. viridis,,,,,1924,GILCONVIR
Dicotyledons,Polemoniaceae,Gilia gilioides,Synonym,Allophyllum gilioides,,,,,123,GILGIL
Dicotyledons,Polemoniaceae,Gilia inconspicua,Accepted,Gilia inconspicua,,native,,,1925,GILINC
Dicotyledons,Polemoniaceae,Gilia inconspicua var. inconspicua,Synonym,Gilia inconspicua,,,,,1925,GILINCINC
Dicotyledons,Polemoniaceae,Gilia inconspicua var. sinuata,Synonym,Gilia sinuata,,,,,1934,GILINCSIN
Dicotyledons,Polemoniaceae,Gilia inconspicua var. tweedyi,Synonym,Gilia tweedyi,,,,,4654,GILINCTWE
Dicotyledons,Polemoniaceae,Gilia leptalea ssp. leptalea,Synonym,Navarretia leptalea ssp. leptalea,,,,,1926,GILLEPLEP
Dicotyledons,Polemoniaceae,Gilia leptomeria,Synonym,Aliciella leptomeria,,,,,1927,GILLEP
Dicotyledons,Polemoniaceae,Gilia leptomeria ssp. leptomeria,Synonym,Aliciella leptomeria,,,,,1927,GILLEPLEP3
Dicotyledons,Polemoniaceae,Gilia leptomeria ssp. micromeria,Synonym,Aliciella micromeria,,,,,1928,GILLEPMIC2
Dicotyledons,Polemoniaceae,Gilia leptomeria var. leptomeria,Synonym,Aliciella leptomeria,,,,,1927,GILLEPLEP2
Dicotyledons,Polemoniaceae,Gilia leptomeria var. micromeria,Synonym,Aliciella micromeria,,,,,1928,GILLEPMIC
Dicotyledons,Polemoniaceae,Gilia lottiae,Synonym,Aliciella lottiae,,,,,1929,GILLOT
Dicotyledons,Polemoniaceae,Gilia micromeria,Synonym,Aliciella micromeria,,,,,1928,GILMIC
Dicotyledons,Polemoniaceae,Gilia millefoliata,Accepted,Gilia millefoliata,,native,,,1932,GILMIL
Dicotyledons,Polemoniaceae,Gilia minutiflora,Synonym,Microgilia minutiflora,,,,,1931,GILMIN
Dicotyledons,Polemoniaceae,Gilia modocensis,Accepted,Gilia modocensis,,native,,,1962,GILMOD
Dicotyledons,Polemoniaceae,Gilia multicaulis ssp. millefoliata,Synonym,Gilia millefoliata,,,,,1932,GILMULMIL2
Dicotyledons,Polemoniaceae,Gilia multicaulis var. millefoliata,Synonym,Gilia millefoliata,,,,,1932,GILMULMIL
Dicotyledons,Polemoniaceae,Gilia ochroleuca ssp. transmontana,Synonym,Gilia inconspicua,,,,,1925,GILOCHTRA
Dicotyledons,Polemoniaceae,Gilia sinistra ssp. sinistra,Synonym,Navarretia sinistra ssp. sinistra,,,,,1935,GILSINSIN
Dicotyledons,Polemoniaceae,Gilia sinuata,Accepted,Gilia sinuata,,native,,,1934,GILSIN
Dicotyledons,Polemoniaceae,Gilia sinuata var. sinuata,Synonym,Gilia sinuata,,,,,1934,GILSINSIN2
Dicotyledons,Polemoniaceae,Gilia sinuata var. tweedyi,Synonym,Gilia tweedyi,,,,,4654,GILSINTWE
Dicotyledons,Polemoniaceae,Gilia subacaulis,Synonym,Aliciella leptomeria,,,,,1927,GILSUB
Dicotyledons,Polemoniaceae,Gilia tenerrima,Synonym,Lathrocasis tenerrima,,,,,1938,GILTEN
Dicotyledons,Polemoniaceae,Gilia tweedyi,Accepted,Gilia tweedyi,,native,,,4654,GILTWE
Dicotyledons,Polemoniaceae,Gymnosteris nudicaulis,Accepted,Gymnosteris nudicaulis,,native,,,1977,GYMNUD
Dicotyledons,Polemoniaceae,Gymnosteris parvula,Accepted,Gymnosteris parvula,,native,,,1979,GYMPAR
Dicotyledons,Polemoniaceae,Ipomopsis aggregata,Accepted,Ipomopsis aggregata,Bare species,native,,,9505,IPOAGG
Dicotyledons,Polemoniaceae,Ipomopsis aggregata ssp. aggregata,Accepted,Ipomopsis aggregata ssp. aggregata,,native,,,4455,IPOAGGAGG
Dicotyledons,Polemoniaceae,Ipomopsis aggregata ssp. formosissima,Misapplied,Ipomopsis aggregata ssp. aggregata,,,,,4455,IPOAGGFOR
Dicotyledons,Polemoniaceae,Ipomopsis congesta,Accepted,Ipomopsis congesta,Bare species,native,,,9506,IPOCON
Dicotyledons,Polemoniaceae,Ipomopsis congesta ssp. congesta,Accepted,Ipomopsis congesta ssp. congesta,,native,,,1922,IPOCONCON
Dicotyledons,Polemoniaceae,Ipomopsis congesta ssp. montana,Accepted,Ipomopsis congesta ssp. montana,,native,,,1923,IPOCONMON
Dicotyledons,Polemoniaceae,Ipomopsis congesta ssp. palmifrons,Synonym,Ipomopsis congesta ssp. montana,,,,,1923,IPOCONPAL
Dicotyledons,Polemoniaceae,Ipomopsis congesta ssp. viridis,Accepted,Ipomopsis congesta ssp. viridis,,native,,,1924,IPOCONVIR
Dicotyledons,Polemoniaceae,Ipomopsis minutiflora,Synonym,Microgilia minutiflora,,,,,1931,IPOMIN
Dicotyledons,Polemoniaceae,Ipomopsis tenuituba,Accepted,Ipomopsis tenuituba,,native,,,4456,IPOTEN
Dicotyledons,Polemoniaceae,Langloisia punctata,Synonym,Langloisia setosissima ssp. punctata,,,,,2288,LANPUN
Dicotyledons,Polemoniaceae,Langloisia setosissima,Accepted,Langloisia setosissima,Bare species,native,,,9507,LANSET
Dicotyledons,Polemoniaceae,Langloisia setosissima ssp. punctata,Accepted,Langloisia setosissima ssp. punctata,,native,,,2288,LANSETPUN
Dicotyledons,Polemoniaceae,Lathrocasis tenerrima,Accepted,Lathrocasis tenerrima,,native,,,1938,LATTEN
Dicotyledons,Polemoniaceae,Leptodactylon hazeliae,Synonym,Linanthus pungens,,,,,2334,LEPHAZ
Dicotyledons,Polemoniaceae,Leptodactylon pungens,Synonym,Linanthus pungens,,,,,2334,LEPPUN
Dicotyledons,Polemoniaceae,Leptodactylon pungens ssp. pulchriflora,Synonym,Linanthus pungens,,,,,2334,LEPPUNPUL
Dicotyledons,Polemoniaceae,Leptodactylon pungens ssp. pungens,Synonym,Linanthus pungens,,,,,2334,LEPPUNPUN2
Dicotyledons,Polemoniaceae,Leptodactylon pungens var. hookeri,Synonym,Linanthus pungens,,,,,2334,LEPPUNHOO
Dicotyledons,Polemoniaceae,Leptodactylon pungens var. pungens,Synonym,Linanthus pungens,,,,,2334,LEPPUNPUN
Dicotyledons,Polemoniaceae,Leptosiphon bicolor,Accepted,Leptosiphon bicolor,,native,,,2357,LEPBIC
Dicotyledons,Polemoniaceae,Leptosiphon bolanderi,Accepted,Leptosiphon bolanderi,,native,,,2360,LEPBOL
